,timestamp,logNumber,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1,Statistic.distReal1,UAV1x,UAV1y,UAV1z,UAV3x,UAV3y,UAV3z,distance_3_to_1,Statistic.recvSeq3,Statistic.recvNum3,Statistic.compute1num3,Statistic.compute2num3,Statistic.dist3,Statistic.distReal3
0,46178,1,335.0,331.0,326.0,1.0,275.0,0.0,0.91308683,-0.7938329,0.053071924,-0.92115176,1.2338923,0.07565833,2.734339169605663,,,,,,
1,35947,0,,,,,,,0.91155106,-0.7949579,0.054954465,-0.92116714,1.2340095,0.07611197,2.734229695864635,437.0,332.0,325.0,3.0,273.0,0.0
2,46278,1,336.0,332.0,327.0,1.0,278.0,0.0,0.9119883,-0.7945425,0.054253697,-0.9211003,1.2339985,0.075806014,2.7341648445880447,,,,,,
3,36047,0,,,,,,,0.9115018,-0.79496455,0.054973297,-0.9210187,1.2341796,0.07564966,2.734224822032646,438.0,333.0,326.0,3.0,277.0,0.0
4,46378,1,337.0,333.0,328.0,1.0,275.0,0.0,0.9127538,-0.7940237,0.053455267,-0.92104423,1.2341166,0.075740576,2.7343491052050624,,,,,,
5,36147,0,,,,,,,0.9127951,-0.79397744,0.053392816,-0.9212343,1.23396,0.075649075,2.7343535729005763,439.0,334.0,327.0,3.0,277.0,0.0
6,46478,1,338.0,334.0,329.0,1.0,273.0,0.0,0.9115127,-0.7949786,0.054988753,-0.9212122,1.2339263,0.07589952,2.7341859193468427,,,,,,
7,36247,0,,,,,,,0.9130149,-0.7938681,0.05315368,-0.92110926,1.2340463,0.07562619,2.734401854488662,440.0,335.0,328.0,3.0,274.0,0.0
8,46578,1,339.0,335.0,330.0,1.0,267.0,0.0,0.9112778,-0.7949786,0.055097383,-0.9210969,1.2341527,0.075655535,2.7341166651396183,,,,,,
9,36347,0,,,,,,,0.9113922,-0.79497814,0.05502053,-0.92092854,1.2337537,0.07608648,2.733787792642361,441.0,336.0,329.0,3.0,269.0,0.0
10,46678,1,340.0,336.0,331.0,1.0,268.0,0.0,0.91147137,-0.79497075,0.054977495,-0.92119366,1.2339526,0.07551645,2.734156788451867,,,,,,
11,36447,0,,,,,,,0.91306084,-0.7938676,0.053129498,-0.9213545,1.2339166,0.07512483,2.734496792546682,442.0,337.0,330.0,3.0,268.0,0.0
12,46778,1,341.0,337.0,332.0,1.0,268.0,0.0,0.9122006,-0.7943998,0.05421647,-0.9212782,1.233937,0.07586434,2.7342756255885017,,,,,,
13,36547,0,,,,,,,0.91302043,-0.79384536,0.05314562,-0.92111576,1.2340573,0.0757665,2.734402392983098,443.0,338.0,331.0,3.0,268.0,0.0
14,46878,1,342.0,338.0,333.0,1.0,273.0,0.0,0.91273755,-0.7940207,0.05346418,-0.92081124,1.2337017,0.076109655,2.7338748921086853,,,,,,
15,36647,0,,,,,,,0.91231257,-0.79432505,0.05341138,-0.92115235,1.23399,0.0760893,2.734258527737441,444.0,339.0,332.0,3.0,272.0,0.0
16,36747,0,,,,,,,0.9114452,-0.79500824,0.055028167,-0.9212449,1.2339853,0.075608954,2.734225978096626,445.0,340.0,333.0,3.0,276.0,0.0
17,46978,1,343.0,339.0,334.0,1.0,276.0,0.0,0.9114459,-0.794989,0.054996166,-0.9212156,1.233955,0.07564285,2.734170497957255,,,,,,
18,47078,1,344.0,340.0,335.0,1.0,278.0,0.0,0.91121894,-0.7951094,0.055306613,-0.9212199,1.2341906,0.07539837,2.7342812799825587,,,,,,
19,36847,0,,,,,,,0.9111886,-0.79508716,0.055271603,-0.92098284,1.2343808,0.07627299,2.7342336858461596,446.0,341.0,334.0,3.0,276.0,0.0
20,36947,0,,,,,,,0.91116947,-0.7950942,0.05529467,-0.92102057,1.2341311,0.07565951,2.734061187400514,447.0,342.0,335.0,3.0,282.0,0.0
21,47178,1,345.0,341.0,336.0,1.0,281.0,0.0,0.9112137,-0.79506373,0.05521191,-0.9211478,1.2339164,0.07612634,2.733998318964794,,,,,,
22,47278,1,346.0,342.0,337.0,1.0,278.0,0.0,0.91152364,-0.7949697,0.054950602,-0.9212299,1.2340542,0.0755345,2.734290979528378,,,,,,
23,37047,0,,,,,,,0.9114215,-0.79499805,0.05504967,-0.92116344,1.2340256,0.07569726,2.7341782212990933,448.0,343.0,336.0,3.0,278.0,0.0
24,37147,0,,,,,,,0.9122744,-0.79420024,0.053457383,-0.9212951,1.233755,0.076090865,2.7340614763943263,449.0,344.0,337.0,3.0,272.0,0.0
25,47378,1,347.0,343.0,338.0,1.0,271.0,0.0,0.9129932,-0.79383296,0.05312629,-0.92103493,1.2332059,0.076824695,2.7336984334235064,,,,,,
26,37247,0,,,,,,,0.9127159,-0.7940922,0.05356847,-0.92117447,1.2339709,0.07593921,2.734354468506492,450.0,345.0,338.0,3.0,276.0,0.0
27,47478,1,348.0,344.0,339.0,1.0,278.0,0.0,0.912798,-0.7939816,0.053363357,-0.9211428,1.2339631,0.07566648,2.7342999484780273,,,,,,
28,47578,1,349.0,345.0,340.0,1.0,276.0,0.0,0.91306794,-0.7938202,0.053036653,-0.9213241,1.233708,0.07604901,2.734299688811742,,,,,,
29,37347,0,,,,,,,0.913237,-0.7938253,0.053055547,-0.92133117,1.2337873,0.075971864,2.7344795909935415,451.0,346.0,339.0,3.0,278.0,0.0
30,47678,1,350.0,346.0,341.0,1.0,271.0,0.0,0.91267645,-0.794203,0.052867338,-0.9212255,1.2339358,0.07567058,2.7344219501296863,,,,,,
31,37447,0,,,,,,,0.9127148,-0.7940894,0.053553883,-0.9210768,1.2340271,0.07577833,2.734326528565086,452.0,347.0,340.0,3.0,271.0,0.0
32,47778,1,351.0,347.0,342.0,1.0,269.0,0.0,0.9115498,-0.7949784,0.054951105,-0.9212244,1.2341417,0.075439714,2.7343753874089987,,,,,,
33,37547,0,,,,,,,0.91156256,-0.7949043,0.054841913,-0.9211661,1.23413,0.07552685,2.7342828267403827,453.0,348.0,341.0,3.0,271.0,0.0
34,47878,1,352.0,348.0,343.0,1.0,273.0,0.0,0.9127719,-0.7940611,0.053479206,-0.9212656,1.2340077,0.07593373,2.7344580619442067,,,,,,
35,37647,0,,,,,,,0.9130931,-0.7938545,0.05307672,-0.92113686,1.2339244,0.076149374,2.7343772533257846,454.0,349.0,342.0,3.0,270.0,0.0
36,47978,1,353.0,349.0,344.0,1.0,273.0,0.0,0.9127269,-0.79407156,0.053533647,-0.9210485,1.234316,0.07543419,2.734514197183541,,,,,,
37,37747,0,,,,,,,0.910948,-0.7954571,0.055171702,-0.92109114,1.2339604,0.07581632,2.734104785622207,455.0,350.0,343.0,3.0,274.0,0.0
38,37847,0,,,,,,,0.91144353,-0.7951906,0.055054694,-0.9211133,1.2341505,0.07647549,2.7344010727955155,456.0,351.0,344.0,3.0,273.0,0.0
39,48078,1,354.0,350.0,345.0,1.0,273.0,0.0,0.9113415,-0.7951844,0.055071585,-0.9213539,1.23405,0.076138385,2.7344118926721874,,,,,,
40,48178,1,355.0,351.0,346.0,1.0,273.0,0.0,0.9109491,-0.7955732,0.05580589,-0.9210536,1.2340834,0.075775854,2.7342528381409092,,,,,,
41,37947,0,,,,,,,0.91092527,-0.7955982,0.055785857,-0.9211424,1.2340109,0.07565127,2.7342604691514842,457.0,352.0,345.0,3.0,273.0,0.0
42,38047,0,,,,,,,0.9107521,-0.79557794,0.055929687,-0.92106235,1.2340046,0.07584449,2.7340713576481774,458.0,353.0,346.0,3.0,274.0,0.0
43,48278,1,356.0,352.0,347.0,1.0,272.0,0.0,0.9109827,-0.7957703,0.056147065,-0.9211347,1.2339414,0.07620205,2.7343712604570243,,,,,,
44,38147,0,,,,,,,0.9112191,-0.7952208,0.05595417,-0.92170894,1.2327193,0.07658457,2.7336041551446244,459.0,354.0,347.0,3.0,277.0,0.0
45,48378,1,357.0,353.0,348.0,1.0,282.0,0.0,0.9113463,-0.7951974,0.055891402,-0.92192245,1.2328562,0.076551214,2.7339170193610856,,,,,,
46,48478,1,358.0,354.0,349.0,1.0,278.0,0.0,0.9122997,-0.79541886,0.056145724,-0.92367065,1.2329034,0.07650112,2.7359262939600013,,,,,,
47,38247,0,,,,,,,0.91303754,-0.7950329,0.05530685,-0.92374825,1.2326223,0.076564446,2.735985972283702,460.0,355.0,348.0,3.0,282.0,0.0
48,48578,1,359.0,355.0,350.0,1.0,273.0,0.0,0.912939,-0.79500157,0.055715885,-0.92394435,1.2322214,0.07721038,2.7357329670427837,,,,,,
49,38347,0,,,,,,,0.9123012,-0.7948046,0.055688143,-0.9239378,1.2325561,0.0778666,2.7354079758290255,461.0,356.0,349.0,3.0,274.0,0.0
50,48678,1,360.0,356.0,351.0,1.0,273.0,0.0,0.9141384,-0.7929219,0.052956823,-0.92319566,1.2333072,0.080412865,2.7353527629201464,,,,,,
51,38447,0,,,,,,,0.91367257,-0.7940542,0.054568566,-0.9231593,1.2332112,0.08075822,2.7357707556627213,462.0,357.0,350.0,3.0,272.0,0.0
52,48778,1,361.0,357.0,352.0,1.0,278.0,0.0,0.9146331,-0.7936267,0.053348426,-0.92077714,1.2370088,0.08567835,2.7373813917664673,,,,,,
53,38547,0,,,,,,,0.9144098,-0.7942771,0.054415587,-0.9206285,1.23708,0.08590521,2.737657509438974,463.0,358.0,351.0,3.0,278.0,0.0
54,38647,0,,,,,,,0.912092,-0.79514253,0.05735465,-0.9158087,1.2424461,0.09334466,2.7375688754728515,464.0,359.0,352.0,3.0,273.0,0.0
55,48878,1,362.0,358.0,353.0,1.0,272.0,0.0,0.9140905,-0.7949086,0.055747468,-0.915442,1.2430452,0.09460122,2.738969643328292,,,,,,
56,48978,1,363.0,359.0,354.0,1.0,271.0,0.0,0.91460454,-0.7943692,0.055055406,-0.9165528,1.2434703,0.107201055,2.7401908319884756,,,,,,
57,38747,0,,,,,,,0.91456217,-0.79437494,0.05512799,-0.91595304,1.2441514,0.10856638,2.7402975795256417,465.0,360.0,353.0,3.0,271.0,0.0
58,38847,0,,,,,,,0.9144557,-0.793781,0.054905668,-0.9207318,1.2390414,0.123949155,2.739534032531228,466.0,361.0,354.0,3.0,273.0,0.0
59,49078,1,364.0,360.0,355.0,1.0,272.0,0.0,0.9134204,-0.7933239,0.05342344,-0.9207579,1.2381549,0.12629779,2.7379603397533665,,,,,,
60,49178,1,365.0,361.0,356.0,1.0,270.0,0.0,0.9112658,-0.79599315,0.061393153,-0.9290773,1.226771,0.14125241,2.735839053125567,,,,,,
61,38947,0,,,,,,,0.9117267,-0.7948625,0.060301527,-0.93014026,1.2249082,0.14241943,2.734719483140113,467.0,362.0,355.0,3.0,270.0,0.0
62,49278,1,366.0,362.0,357.0,1.0,270.0,0.0,0.9090729,-0.7956594,0.06869443,-0.93715507,1.2133263,0.15010579,2.7296902728528085,,,,,,
63,39047,0,,,,,,,0.9093507,-0.79596144,0.07006219,-0.9379146,1.2118641,0.15068579,2.7295151101687822,468.0,363.0,356.0,3.0,271.0,0.0
64,39147,0,,,,,,,0.9045887,-0.7992442,0.08752439,-0.94209754,1.2020012,0.15366001,2.7238956570115747,469.0,364.0,357.0,3.0,269.0,0.0
65,49378,1,367.0,363.0,358.0,1.0,268.0,0.0,0.90522635,-0.7987136,0.088076994,-0.9423107,1.2010739,0.15446396,2.723407914289508,,,,,,
66,39247,0,,,,,,,0.9083628,-0.7984772,0.10892287,-0.943832,1.1932044,0.15893751,2.7202798550028344,470.0,365.0,358.0,3.0,266.0,0.0
67,49478,1,368.0,364.0,359.0,1.0,266.0,0.0,0.9096932,-0.797695,0.11003161,-0.9441046,1.1926316,0.1599822,2.720378919604947,,,,,,
68,49578,1,369.0,365.0,360.0,1.0,268.0,0.0,0.91117084,-0.80007774,0.13065189,-0.94222754,1.1892772,0.17117295,2.7192388667682987,,,,,,
69,39347,0,,,,,,,0.91129863,-0.80061173,0.13269882,-0.941928,1.189233,0.17190093,2.7194609235610367,471.0,366.0,359.0,3.0,269.0,0.0
70,49678,1,370.0,366.0,361.0,1.0,265.0,0.0,0.9132467,-0.8022846,0.1423747,-0.9408848,1.1890887,0.18121722,2.7211908856017657,,,,,,
71,39447,0,,,,,,,0.91295063,-0.8033579,0.14426701,-0.94061756,1.18926,0.18402319,2.72173134060389,472.0,367.0,360.0,3.0,266.0,0.0
72,49778,1,371.0,367.0,362.0,1.0,272.0,0.0,0.91438985,-0.80779105,0.1554156,-0.93701625,1.1924597,0.20724364,2.726058328746482,,,,,,
73,39547,0,,,,,,,0.914819,-0.80829984,0.1549809,-0.93668145,1.192216,0.2100841,2.7263812137463974,473.0,368.0,361.0,3.0,270.0,0.0
74,39647,0,,,,,,,0.9129924,-0.8119889,0.15948172,-0.93421227,1.1960341,0.23313913,2.7294224711834407,474.0,369.0,362.0,3.0,269.0,0.0
75,49878,1,372.0,368.0,363.0,1.0,269.0,0.0,0.9139088,-0.811535,0.159395,-0.9338205,1.1962063,0.23526552,2.729630980789278,,,,,,
76,49978,1,373.0,369.0,364.0,1.0,267.0,0.0,0.9098396,-0.81527644,0.16390975,-0.93221825,1.1992713,0.2577067,2.731369223411564,,,,,,
77,39747,0,,,,,,,0.90912753,-0.8151796,0.16549662,-0.93175715,1.199737,0.26068452,2.7308982664424435,475.0,370.0,363.0,3.0,269.0,0.0
78,39847,0,,,,,,,0.90687406,-0.81770855,0.1687334,-0.93143296,1.200438,0.26974627,2.7317561506479673,476.0,371.0,364.0,3.0,268.0,0.0
79,50078,1,374.0,370.0,365.0,1.0,267.0,0.0,0.90660495,-0.8183607,0.169987,-0.93098396,1.2012949,0.27246904,2.732442995550443,,,,,,
80,50178,1,375.0,371.0,366.0,1.0,266.0,0.0,0.8997331,-0.81416553,0.18546465,-0.92823917,1.2060213,0.30917484,2.7272590689005995,,,,,,
81,39947,0,,,,,,,0.89692926,-0.8174489,0.19009896,-0.9278131,1.20688,0.31222776,2.7280959759134578,477.0,372.0,365.0,3.0,269.0,0.0
82,40047,0,,,,,,,0.89131343,-0.8177861,0.22174071,-0.9313872,1.2101936,0.34193626,2.7293564800263104,478.0,373.0,366.0,3.0,264.0,0.0
83,50278,1,376.0,372.0,367.0,1.0,266.0,0.0,0.89262885,-0.8175822,0.22375722,-0.9303841,1.2109904,0.34464908,2.7300362044644197,,,,,,
84,40147,0,,,,,,,0.8919728,-0.81658566,0.25888768,-0.9061438,1.2039281,0.36943376,2.707013026099532,479.0,374.0,367.0,3.0,265.0,0.0
85,50378,1,377.0,373.0,368.0,1.0,267.0,0.0,0.8924034,-0.8163894,0.26380712,-0.90402466,1.2029936,0.37120897,2.7049207997115574,,,,,,
86,40247,0,,,,,,,0.8955606,-0.8159243,0.29650038,-0.8755049,1.1823605,0.3907973,2.6718358905911517,480.0,375.0,368.0,3.0,269.0,0.0
87,50478,1,378.0,374.0,369.0,1.0,269.0,0.0,0.8958163,-0.8154228,0.30016392,-0.8714608,1.1789385,0.3930018,2.666339103562857,,,,,,
88,50578,1,379.0,375.0,370.0,1.0,264.0,0.0,0.9007634,-0.8147051,0.33395836,-0.8281862,1.1419187,0.4082476,2.6121183149792446,,,,,,
89,40347,0,,,,,,,0.9036408,-0.81356925,0.34663925,-0.805328,1.1220422,0.41367698,2.5829557698718366,481.0,376.0,369.0,3.0,267.0,0.0
90,50678,1,380.0,376.0,371.0,1.0,254.0,0.0,0.9081253,-0.8125112,0.36911774,-0.76170164,1.0811878,0.4214043,2.5253023847730165,,,,,,
91,40447,0,,,,,,,0.90786636,-0.81273,0.3732935,-0.75502557,1.0731088,0.42210007,2.5147523169822628,482.0,377.0,370.0,3.0,258.0,0.0
92,50778,1,381.0,377.0,372.0,1.0,250.0,0.0,0.91417736,-0.81145734,0.39690578,-0.6924151,1.0140226,0.43230498,2.432029907274491,,,,,,
93,50878,1,382.0,378.0,373.0,1.0,241.0,0.0,0.92104495,-0.8099312,0.4140077,-0.62714416,0.9510698,0.44290942,2.3449625763917092,,,,,,
94,50978,1,383.0,379.0,374.0,1.0,227.0,0.0,0.9248322,-0.8085696,0.4338427,-0.54831606,0.8735413,0.45655105,2.2361079619540223,,,,,,
95,51078,1,384.0,380.0,375.0,1.0,217.0,0.0,0.93029916,-0.80963224,0.44437703,-0.47937146,0.8038302,0.46977365,2.1426799190943457,,,,,,
96,51178,1,385.0,381.0,376.0,1.0,210.0,0.0,0.93451947,-0.8105971,0.4507461,-0.4209484,0.7446925,0.4793872,2.063259334372574,,,,,,
97,40547,0,,,,,,,0.93471533,-0.8108941,0.4518138,-0.4088412,0.72902715,0.48411304,2.0439043355788007,483.0,378.0,371.0,3.0,251.0,0.0
98,40647,0,,,,,,,0.93549746,-0.8115218,0.45404983,-0.3896556,0.70816696,0.4878078,2.016587354296347,484.0,379.0,372.0,3.0,244.0,0.0
99,40747,0,,,,,,,0.934221,-0.81242937,0.45822233,-0.35990465,0.67363775,0.49333057,1.9708853723566522,485.0,380.0,373.0,3.0,232.0,0.0
100,51278,1,386.0,382.0,377.0,1.0,199.0,0.0,0.93666434,-0.812334,0.4568848,-0.35394353,0.6669373,0.49377653,1.963485009873761,,,,,,
101,40847,0,,,,,,,0.9366026,-0.81281596,0.45759583,,,,1.321850274103884,486.0,381.0,374.0,3.0,220.0,0.0
102,40947,0,,,,,,,0.93719256,-0.81228286,0.4576115,-0.34194592,0.6544048,0.49559402,1.946486728527216,487.0,382.0,375.0,3.0,214.0,0.0
103,41047,0,,,,,,,0.93760985,-0.81279624,0.458114,-0.33602408,0.6460495,0.49632835,1.9369653250701024,488.0,383.0,376.0,3.0,203.0,0.0
104,41147,0,,,,,,,0.936607,-0.81448764,0.46217504,-0.30085266,0.6080262,0.4983099,1.8857777626660923,489.0,384.0,377.0,3.0,192.0,0.0
105,51378,1,387.0,383.0,378.0,1.0,191.0,0.0,0.9357756,-0.8156835,0.46372664,-0.29502553,0.60036683,0.50000054,1.8765355448851,,,,,,
106,41247,0,,,,,,,0.93539447,-0.81746054,0.46854943,-0.24781212,0.54472774,0.5065175,1.8047095077952802,490.0,385.0,378.0,3.0,188.0,0.0
107,51478,1,388.0,384.0,379.0,1.0,184.0,0.0,0.93530595,-0.8171028,0.46897057,-0.24199858,0.5385826,0.5066877,1.7959263857558088,,,,,,
108,41347,0,,,,,,,0.9352171,-0.8188465,0.4745802,-0.18372098,0.4684939,0.5097312,1.7060197387274043,491.0,386.0,379.0,3.0,176.0,0.0
109,51578,1,389.0,385.0,380.0,1.0,172.0,0.0,0.934814,-0.8190774,0.47607112,-0.1774844,0.4630284,0.5096943,1.6976847383261136,,,,,,
110,41447,0,,,,,,,0.9363024,-0.81781656,0.48038337,-0.11887229,0.39360553,0.510158,1.6068054219471777,492.0,387.0,380.0,3.0,164.0,0.0
111,51678,1,390.0,386.0,381.0,1.0,162.0,0.0,0.9335563,-0.8204654,0.48263955,-0.11289372,0.3860539,0.51035565,1.5973460850560628,,,,,,
112,51778,1,391.0,387.0,382.0,1.0,157.0,0.0,0.9331342,-0.820569,0.48699123,,,,1.3346285384453176,,,,,,
113,41547,0,,,,,,,0.933218,-0.82069623,0.48864573,-0.053255703,0.3160966,0.5113567,1.5053053518621449,493.0,388.0,381.0,3.0,159.0,0.0
114,51878,1,392.0,388.0,383.0,1.0,144.0,0.0,0.933213,-0.8205327,0.49098605,-0.021918038,0.27484104,0.5115556,1.453458664253477,,,,,,
115,41647,0,,,,,,,0.93323517,-0.82060426,0.491931,-0.014977331,0.26649192,0.51068383,1.4426492303172178,494.0,389.0,382.0,3.0,148.0,0.0
116,41747,0,,,,,,,0.9347354,-0.81990623,0.49398348,0.010279257,0.23586996,0.5057704,1.4033608317213166,495.0,390.0,383.0,3.0,139.0,0.0
117,51978,1,393.0,389.0,383.0,1.0,144.0,0.0,0.93433666,-0.8198694,0.4934492,0.0097999815,0.23214209,0.5054995,1.400586128294326,,,,,,
118,41847,0,,,,,,,0.93434566,-0.82079387,0.49806952,0.026236683,0.21056154,0.49665815,1.374175308461821,496.0,391.0,384.0,3.0,136.0,0.0
119,52078,1,394.0,390.0,384.0,1.0,134.0,0.0,0.9345428,-0.82050437,0.4977125,0.02655969,0.20919415,0.49535698,1.3728502382691767,,,,,,
120,41947,0,,,,,,,0.93699497,-0.8191405,0.49775034,0.029625027,0.20072952,0.48843923,1.3651160631024264,497.0,392.0,385.0,3.0,130.0,0.0
121,52178,1,395.0,391.0,385.0,1.0,131.0,0.0,0.93715245,-0.81914383,0.49787855,0.029801836,0.2004615,0.48778614,1.364911035774009,,,,,,
122,52278,1,396.0,392.0,386.0,1.0,130.0,0.0,0.9385374,-0.8177916,0.49795002,0.026280953,0.1985251,0.48544136,1.3657481057226182,,,,,,
123,42047,0,,,,,,,0.93845516,-0.8176215,0.49782732,0.025502067,0.199088,0.4858601,1.3665009623076936,498.0,393.0,386.0,3.0,131.0,0.0
124,52378,1,397.0,393.0,387.0,1.0,130.0,0.0,0.9399119,-0.81722814,0.49860728,0.02134952,0.20164418,0.48903483,1.3718415437948128,,,,,,
125,42147,0,,,,,,,0.9400679,-0.817013,0.49892235,0.021155847,0.20223528,0.49113706,1.3723436018019823,499.0,394.0,387.0,3.0,129.0,0.0
126,52478,1,398.0,394.0,388.0,1.0,133.0,0.0,0.9396896,-0.81720626,0.50098467,0.02010492,0.20258223,0.49939343,1.3731740674304784,,,,,,
127,42247,0,,,,,,,0.93983847,-0.81692165,0.50064534,0.020751595,0.20351292,0.50021416,1.3733199469238375,500.0,395.0,388.0,3.0,131.0,0.0
128,52578,1,399.0,395.0,389.0,1.0,134.0,0.0,0.93962735,-0.8164289,0.5018072,0.023411766,0.19973524,0.5092246,1.3682454782277034,,,,,,
129,52678,1,400.0,396.0,390.0,1.0,133.0,0.0,0.9396056,-0.8159957,0.5028612,0.027544152,0.19655082,0.51325476,1.3627966151092537,,,,,,
130,52778,1,401.0,397.0,391.0,1.0,129.0,0.0,0.93885756,-0.81543404,0.5033213,0.04151359,0.18311134,0.5173276,1.3425778753391175,,,,,,
